sample	contig_id	e1b_change	has_e1a	tier_frozen	tier_recomp_orig	tier_corrected
UC093_V3	NODE_37408_length_275_cov_1.868687	lost	False	3	3	-1
UC093_V3	NODE_48478_length_241_cov_1.304878	lost	False	3	3	0
UC093_V3	NODE_53277_length_199_cov_4.442623	lost	False	3	3	0
UC093_V3	NODE_3282_length_2328_cov_8.337183	lost	False	3	3	0
UC093_V3	NODE_21054_length_436_cov_3.974930	lost	False	3	3	0
UC093_V3	NODE_10463_length_750_cov_4.741456	lost	False	3	3	0
UC093_V3	NODE_40623_length_263_cov_1.193548	lost	False	3	3	0
UC093_V3	NODE_41973_length_259_cov_2.016484	lost	False	3	3	0
UC093_V3	NODE_21815_length_424_cov_12.657061	lost	False	3	3	0
UC093_V3	NODE_35905_length_284_cov_6.362319	lost	False	3	3	0
UC093_V3	NODE_27214_length_356_cov_1.326165	lost	False	3	3	-1
UC093_V3	NODE_53834_length_153_cov_14.342105	lost	False	3	3	0
UC093_V3	NODE_5791_length_1299_cov_5.462357	lost	False	3	3	0
UC093_V3	NODE_13266_length_618_cov_1.451017	lost	False	3	3	0
UC093_V3	NODE_13034_length_626_cov_116.076503	lost	False	3	3	0
UC093_V3	NODE_51296_length_233_cov_1.301282	lost	False	3	3	-1
UC093_V3	NODE_47521_length_244_cov_0.886228	lost	False	3	3	0
UC093_V3	NODE_9487_length_815_cov_8.875339	lost	False	3	3	0
UC093_V3	NODE_48071_length_242_cov_1.472727	lost	False	3	3	-1
UC093_V3	NODE_36894_length_278_cov_16.606965	lost	False	3	3	0
UC093_V3	NODE_53280_length_198_cov_20.495868	lost	False	3	3	-1
UC093_V3	NODE_51165_length_233_cov_5.730769	lost	False	3	3	0
UC093_V3	NODE_32895_length_306_cov_1.344978	lost	False	3	3	-1
UC093_V3	NODE_6330_length_1187_cov_3.733333	lost	False	3	3	0
UC093_V3	NODE_1979_length_3831_cov_18.891849	lost	False	3	3	0
UC093_V3	NODE_53943_length_149_cov_21.444444	lost	False	3	3	0
UC093_V3	NODE_20717_length_442_cov_1.419178	lost	False	3	3	0
UC093_V3	NODE_31884_length_314_cov_1.658228	lost	False	3	3	-1
UC093_V3	NODE_6656_length_1131_cov_58.397533	lost	False	3	3	0
UC093_V3	NODE_53956_length_149_cov_6.472222	lost	False	3	3	0
UC093_V3	NODE_16809_length_518_cov_1.126984	lost	False	3	3	0
UC093_V3	NODE_30195_length_328_cov_1.470120	lost	False	3	3	0
UC093_V3	NODE_21053_length_436_cov_4.300836	lost	False	3	3	0
UC093_V3	NODE_8844_length_868_cov_24.342604	lost	False	3	3	0
UC093_V3	NODE_31291_length_319_cov_1.834711	lost	False	3	3	-1
UC093_V3	NODE_50569_length_235_cov_1.405063	lost	False	3	3	0
UC093_V3	NODE_24594_length_385_cov_720.711039	lost	False	3	3	0
UC093_V3	NODE_19844_length_456_cov_52.854881	lost	False	3	3	0
UC093_V3	NODE_52254_length_231_cov_0.850649	lost	False	3	3	0
UC093_V3	NODE_18402_length_484_cov_11.282555	lost	False	3	3	0
UC093_V3	NODE_24163_length_391_cov_5.149682	lost	False	3	3	0
UC093_V3	NODE_32670_length_308_cov_1.445887	lost	False	3	3	0
UC093_V3	NODE_46536_length_246_cov_11.071006	lost	False	3	3	0
UC093_V3	NODE_40155_length_264_cov_1.721925	lost	False	3	3	0
UC093_V3	NODE_1559_length_4911_cov_3.962557	lost	False	3	3	0
UC093_V3	NODE_54299_length_126_cov_8.326531	lost	False	3	3	0
UC093_V3	NODE_9339_length_828_cov_19.159787	lost	False	3	3	0
UC093_V3	NODE_38425_length_269_cov_1.541667	lost	False	3	3	-1
UC093_V3	NODE_54169_length_135_cov_10.103448	lost	False	3	3	0
UC093_V3	NODE_50203_length_236_cov_1.861635	lost	False	3	3	-1
UC093_V3	NODE_48337_length_241_cov_3.707317	lost	False	3	3	0
UC093_V3	NODE_24379_length_388_cov_1.987138	lost	False	3	3	0
UC093_V3	NODE_53364_length_191_cov_4.666667	lost	False	3	3	0
UC093_V3	NODE_53065_length_225_cov_6.243243	lost	False	3	3	0
UC093_V3	NODE_3329_length_2292_cov_1.445147	lost	False	3	3	0
UC093_V3	NODE_8534_length_899_cov_35.496350	lost	False	3	3	0
UC093_V3	NODE_35950_length_284_cov_1.787440	lost	False	3	3	0
UC093_V3	NODE_6404_length_1176_cov_3.551410	lost	False	3	3	0
UC093_V3	NODE_6572_length_1144_cov_122.531396	lost	False	3	3	-1
UC093_V3	NODE_53276_length_199_cov_4.508197	lost	False	3	3	0
UC093_V3	NODE_53904_length_151_cov_4.351351	lost	False	3	3	0
UC093_V3	NODE_52283_length_230_cov_13.176471	lost	False	3	3	0
UC093_V3	NODE_37232_length_276_cov_6.502513	lost	False	3	3	0
UC093_V3	NODE_53830_length_153_cov_26.131579	lost	False	3	3	0
UC093_V3	NODE_37564_length_274_cov_2.629442	lost	False	3	3	0
UC093_V3	NODE_9230_length_837_cov_3.285526	lost	False	3	3	0
UC093_V3	NODE_3193_length_2400_cov_47.707706	lost	False	3	3	0
UC093_V3	NODE_16547_length_524_cov_1.639821	lost	False	3	3	-1
UC093_V3	NODE_30881_length_323_cov_0.691057	lost	False	3	3	0
UC093_V3	NODE_53201_length_207_cov_6.338462	lost	False	3	3	0
UC093_V3	NODE_54952_length_90_cov_12.923077	lost	False	3	3	0
UC093_V3	NODE_53418_length_185_cov_148.064815	lost	False	3	3	0
UC093_V3	NODE_26861_length_360_cov_1.045936	lost	False	3	3	0
UC093_V3	NODE_18979_length_473_cov_1.646465	lost	False	3	3	0
UC093_V3	NODE_35758_length_285_cov_2.134615	lost	False	3	3	0
UC093_V3	NODE_53990_length_147_cov_7.914286	lost	False	3	3	-1
UC093_V3	NODE_41935_length_259_cov_5.824176	lost	False	2	2	3
UC093_V3	NODE_53989_length_147_cov_7.985714	lost	False	3	3	0
UC093_V3	NODE_24770_length_383_cov_1.313725	lost	False	3	3	0
UC093_V3	NODE_49058_length_240_cov_0.791411	lost	False	3	3	-1
UC093_V3	NODE_2234_length_3375_cov_19.354760	lost	False	3	3	0
UC093_V3	NODE_44730_length_252_cov_0.845714	lost	False	3	3	-1
UC093_V3	NODE_43399_length_255_cov_1.662921	lost	False	3	3	0
UC093_V3	NODE_9977_length_781_cov_2.636364	lost	False	3	3	0
UC093_V3	NODE_17505_length_502_cov_22.011765	lost	False	3	3	0
UC093_V3	NODE_53330_length_194_cov_2.649573	lost	False	3	3	0
UC093_V3	NODE_49201_length_239_cov_1.117284	lost	False	3	3	0
UC093_V3	NODE_55367_length_78_cov_83.000000	lost	False	3	3	-1
UC093_V3	NODE_7117_length_1060_cov_8.072228	lost	False	3	3	0
UC093_V3	NODE_53839_length_153_cov_8.105263	lost	False	3	3	0
UC093_V3	NODE_53951_length_149_cov_9.986111	lost	False	3	3	0
UC093_V3	NODE_3420_length_2227_cov_35.727907	lost	False	2	2	3
UC093_V3	NODE_53883_length_152_cov_3.280000	lost	False	3	3	0
UC093_V3	NODE_53852_length_153_cov_2.815789	lost	False	3	3	0
UC093_V3	NODE_24580_length_386_cov_0.957929	lost	False	3	3	0
UC093_V3	NODE_53905_length_151_cov_3.945946	lost	False	3	3	0
UC093_V3	NODE_55116_length_84_cov_3.428571	lost	False	3	3	0
UC093_V3	NODE_22189_length_418_cov_4.589443	lost	False	3	3	0
UC093_V3	NODE_12858_length_633_cov_24.642086	lost	False	3	3	0
UC093_V3	NODE_14453_length_579_cov_43.490040	lost	False	3	3	0
UC093_V3	NODE_14556_length_576_cov_8.951904	lost	False	3	3	0
UC093_V3	NODE_22067_length_420_cov_2.373178	lost	False	3	3	0
UC093_V3	NODE_1283_length_5958_cov_14.830301	lost	False	3	3	0
UC093_V3	NODE_30770_length_323_cov_5.979675	lost	False	3	3	0
UC093_V3	NODE_53651_length_164_cov_7.517241	lost	False	3	3	0
UC093_V3	NODE_53320_length_194_cov_28.794872	lost	False	3	3	0
UC093_V3	NODE_38327_length_270_cov_1.150259	lost	False	3	3	0
UC093_V3	NODE_50145_length_236_cov_66.773585	lost	False	3	3	0
UC093_V3	NODE_29364_length_335_cov_2.298450	lost	False	3	3	0
UC093_V3	NODE_53814_length_154_cov_7.974026	lost	False	3	3	0
UC093_V3	NODE_31621_length_316_cov_3.966527	lost	False	3	3	0
UC093_V3	NODE_53938_length_150_cov_2.972603	lost	False	3	3	0
UC093_V3	NODE_53927_length_150_cov_5.808219	lost	False	3	3	0
UC093_V3	NODE_53251_length_202_cov_19.752000	lost	False	3	3	0
UC093_V3	NODE_3199_length_2396_cov_77.564036	lost	False	2	2	3
UC093_V3	NODE_2741_length_2798_cov_23.271591	lost	False	3	3	0
UC093_V3	NODE_54219_length_132_cov_25.272727	lost	False	3	3	0
UC093_V3	NODE_7330_length_1034_cov_2.294671	lost	False	3	3	0
UC093_V3	NODE_34989_length_290_cov_1.399061	lost	False	3	3	0
UC093_V3	NODE_39460_length_266_cov_1.894180	lost	False	3	3	0
UC093_V3	NODE_7033_length_1075_cov_3.552104	lost	False	3	3	0
UC093_V3	NODE_53365_length_191_cov_3.938596	lost	False	3	3	0
UC093_V3	NODE_53178_length_211_cov_3.649254	lost	False	3	3	0
UC093_V3	NODE_19010_length_472_cov_17.169620	lost	False	3	3	0
UC093_V3	NODE_6026_length_1251_cov_1.825383	lost	False	3	3	-1
UC093_V3	NODE_5086_length_1483_cov_16.980085	lost	False	3	3	0
UC093_V3	NODE_35574_length_286_cov_2.971292	lost	False	3	3	0
UC093_V3	NODE_49541_length_238_cov_1.378882	lost	False	3	3	0
UC093_V3	NODE_14629_length_574_cov_1.637827	lost	False	3	3	0
UC093_V3	NODE_1637_length_4670_cov_10.398215	lost	False	3	3	0
UC093_V3	NODE_15840_length_541_cov_1.709052	lost	False	3	3	0
UC093_V3	NODE_33060_length_305_cov_1.298246	lost	False	3	3	0
UC093_V3	NODE_4144_length_1843_cov_2.136467	lost	False	3	3	0
UC093_V3	NODE_50248_length_236_cov_1.396226	lost	False	3	3	0
UC093_V3	NODE_53191_length_209_cov_9.075758	lost	False	3	3	0
UC093_V3	NODE_12491_length_648_cov_1.227671	lost	False	3	3	0
UC093_V3	NODE_53826_length_154_cov_2.701299	lost	False	3	3	0
UC093_V3	NODE_53740_length_157_cov_4.575000	lost	False	3	3	0
UC093_V3	NODE_2067_length_3644_cov_2.909728	lost	False	3	3	-1
UC093_V3	NODE_20564_length_444_cov_2.643052	lost	False	3	3	0
UC093_V3	NODE_48699_length_240_cov_11.306748	lost	False	3	3	0
UC093_V3	NODE_53653_length_164_cov_5.160920	lost	False	3	3	0
UC093_V3	NODE_31265_length_319_cov_7.301653	lost	False	3	3	-1
UC093_V3	NODE_36430_length_281_cov_2.176471	lost	False	3	3	0
UC093_V3	NODE_18637_length_479_cov_4.664179	lost	False	3	3	0
UC093_V3	NODE_31898_length_314_cov_1.561181	lost	False	3	3	0
UC093_V3	NODE_30523_length_325_cov_2.088710	lost	False	3	3	0
UC093_V3	NODE_53903_length_151_cov_4.851351	lost	False	3	3	0
UC093_V3	NODE_20102_length_452_cov_1.578667	lost	False	3	3	0
UC093_V3	NODE_14553_length_576_cov_31.937876	lost	False	3	3	0
UC093_V3	NODE_2561_length_3011_cov_5.032038	lost	False	3	3	0
UC093_V3	NODE_22121_length_419_cov_11.222222	lost	False	3	3	0
UC093_V3	NODE_44508_length_252_cov_1.691429	lost	False	3	3	0
UC093_V3	NODE_54037_length_144_cov_4.373134	lost	False	3	3	0
UC093_V3	NODE_53443_length_184_cov_4.542056	lost	False	3	3	0
UC093_V3	NODE_38711_length_268_cov_10.314136	lost	False	3	3	0
UC093_V3	NODE_53931_length_150_cov_4.465753	lost	False	3	3	0
UC093_V3	NODE_7950_length_961_cov_24.807692	lost	False	3	3	0
UC093_V3	NODE_44458_length_252_cov_2.114286	lost	False	3	3	0
UC093_V3	NODE_37732_length_273_cov_3.683673	lost	False	3	3	0
UC093_V3	NODE_16674_length_521_cov_1.623874	lost	False	3	3	0
UC093_V3	NODE_22900_length_408_cov_12.356495	lost	False	3	3	0
UC093_V3	NODE_45076_length_251_cov_0.850575	lost	False	3	3	0
UC093_V3	NODE_30667_length_324_cov_1.704453	lost	False	3	3	0
UC093_V3	NODE_16611_length_522_cov_2.822472	lost	False	3	3	0
UC093_V3	NODE_43613_length_255_cov_0.831461	lost	False	3	3	0
UC093_V3	NODE_5936_length_1270_cov_4.989941	lost	False	3	3	0
UC093_V3	NODE_18482_length_482_cov_8.066667	lost	False	3	3	0
UC093_V3	NODE_53540_length_175_cov_3.653061	lost	False	3	3	0
UC093_V3	NODE_32228_length_311_cov_21.388889	lost	False	3	3	0
UC093_V3	NODE_45837_length_248_cov_2.035088	lost	False	3	3	0
UC093_V3	NODE_53347_length_192_cov_5.600000	lost	False	3	3	0
UC093_V3	NODE_53930_length_150_cov_4.698630	lost	False	3	3	0
UC093_V3	NODE_52378_length_230_cov_1.450980	lost	False	3	3	0
UC093_V3	NODE_53825_length_154_cov_2.779221	lost	False	3	3	0
UC093_V3	NODE_4630_length_1642_cov_11.644089	lost	False	3	3	0
UC093_V3	NODE_22547_length_413_cov_2.285714	lost	False	3	3	-1
UC093_V3	NODE_53228_length_204_cov_8.866142	lost	False	3	3	0
UC093_V3	NODE_53033_length_227_cov_38.226667	lost	False	3	3	0
UC093_V3	NODE_19638_length_460_cov_2.167102	lost	False	3	3	0
UC093_V3	NODE_14286_length_584_cov_2.384615	lost	False	3	3	0
UC093_V3	NODE_53132_length_216_cov_8.935252	lost	False	3	3	0
UC093_V3	NODE_4702_length_1615_cov_53.625488	lost	False	3	3	0
UC093_V3	NODE_53849_length_153_cov_3.921053	lost	False	3	3	0
UC093_V3	NODE_30088_length_329_cov_1.468254	lost	False	3	3	0
UC093_V3	NODE_51656_length_232_cov_1.432258	lost	False	3	3	0
UC093_V3	NODE_22498_length_414_cov_1.537092	lost	False	3	3	0
UC093_V3	NODE_6642_length_1133_cov_5.160038	lost	False	3	3	0
UC093_V3	NODE_19158_length_469_cov_1.581633	lost	False	2	2	3
UC093_V3	NODE_53601_length_169_cov_4.326087	lost	False	3	3	0
UC093_V3	NODE_52289_length_230_cov_5.712418	lost	False	3	3	0
UC093_V3	NODE_5849_length_1285_cov_3.118377	lost	False	3	3	0
UC093_V3	NODE_38123_length_271_cov_1.525773	lost	False	3	3	0
UC093_V3	NODE_29136_length_337_cov_3.496154	lost	False	3	3	0
UC093_V3	NODE_2562_length_3009_cov_3.377558	lost	False	3	3	0
UC093_V3	NODE_30454_length_326_cov_1.184739	lost	False	3	3	0
UC093_V3	NODE_31850_length_314_cov_14.181435	lost	False	3	3	0
UC093_V3	NODE_13396_length_613_cov_4.750000	lost	False	3	3	0
UC093_V3	NODE_15155_length_559_cov_1.381743	lost	False	3	3	-1
UC093_V3	NODE_34475_length_293_cov_127.106481	lost	False	3	3	0
UC093_V3	NODE_53078_length_223_cov_36.698630	lost	False	3	3	0
UC093_V3	NODE_44351_length_253_cov_0.840909	lost	False	3	3	0
UC093_V3	NODE_53798_length_155_cov_4.435897	lost	False	3	3	0
UC093_V3	NODE_53110_length_219_cov_4.690141	lost	False	3	3	0
UC093_V3	NODE_7438_length_1021_cov_9.887712	lost	False	3	3	0
UC093_V3	NODE_18211_length_488_cov_23.618005	lost	False	3	3	0
UC093_V3	NODE_9738_length_798_cov_1.642164	lost	False	3	3	-1
UC093_V3	NODE_12272_length_658_cov_1.146299	lost	False	3	3	0
UC093_V3	NODE_46979_length_245_cov_1.321429	lost	False	3	3	-1
UC093_V3	NODE_22093_length_420_cov_1.294461	lost	False	3	3	0
UC093_V3	NODE_14260_length_585_cov_2.023622	lost	False	3	3	-1
UC093_V3	NODE_29817_length_331_cov_3.799213	lost	False	3	3	0
UC093_V3	NODE_21426_length_430_cov_6.016997	lost	False	3	3	0
UC093_V3	NODE_26700_length_361_cov_16.077465	lost	False	3	3	0
UC093_V3	NODE_42358_length_258_cov_1.607735	lost	False	3	3	0
UC093_V3	NODE_5951_length_1266_cov_46.560135	lost	False	3	3	0
UC093_V3	NODE_33878_length_298_cov_12.561086	lost	False	3	3	0
UC093_V3	NODE_22375_length_416_cov_1.224189	lost	False	3	3	0
UC093_V3	NODE_20637_length_443_cov_2.046448	lost	False	3	3	0
UC093_V3	NODE_52278_length_230_cov_64.895425	lost	False	3	3	0
UC093_V3	NODE_2705_length_2838_cov_3.862007	lost	False	3	3	0
UC093_V3	NODE_29199_length_337_cov_1.123077	lost	False	3	3	0
UC093_V3	NODE_29098_length_338_cov_0.908046	lost	False	3	3	0
UC093_V3	NODE_35083_length_289_cov_9.264151	lost	False	3	3	0
UC093_V3	NODE_53148_length_214_cov_1.489051	lost	False	3	3	-1
UC093_V3	NODE_23523_length_400_cov_1.352941	lost	False	3	3	0
UC093_V3	NODE_18826_length_476_cov_1.155388	lost	False	3	3	0
UC093_V3	NODE_7871_length_970_cov_2.753639	lost	False	3	3	0
UC093_V3	NODE_18483_length_482_cov_7.624691	lost	False	3	3	0
UC093_V3	NODE_53846_length_153_cov_5.657895	lost	False	3	3	0
UC093_V3	NODE_8107_length_945_cov_116.190092	lost	False	2	2	3
UC093_V3	NODE_29133_length_337_cov_10.773077	lost	False	3	3	0
UC093_V3	NODE_5680_length_1322_cov_64.112450	lost	False	3	3	0
UC093_V3	NODE_52294_length_230_cov_3.359477	lost	False	3	3	0
UC093_V3	NODE_53878_length_152_cov_5.226667	lost	False	3	3	0
UC093_V3	NODE_17012_length_513_cov_2.784404	lost	False	3	3	0
UC093_V3	NODE_17281_length_507_cov_4.800000	lost	False	3	3	0
UC093_V3	NODE_53516_length_178_cov_9.227723	lost	False	3	3	0
UC093_V3	NODE_7156_length_1055_cov_1.815951	lost	False	3	3	0
UC093_V3	NODE_8060_length_950_cov_217.849943	lost	False	3	3	0
UC093_V3	NODE_53546_length_174_cov_7.680412	lost	False	3	3	0
UC093_V3	NODE_55073_length_85_cov_59.125000	lost	False	3	3	0
UC093_V3	NODE_53979_length_148_cov_4.323944	lost	False	3	3	0
UC093_V3	NODE_53884_length_152_cov_2.600000	lost	False	3	3	0
UC093_V3	NODE_18491_length_482_cov_2.558025	lost	False	3	3	0
UC093_V3	NODE_16762_length_519_cov_1.278281	lost	False	3	3	0
UC093_V3	NODE_53948_length_149_cov_14.930556	lost	False	3	3	0
UC093_V3	NODE_33126_length_305_cov_0.916667	lost	False	3	3	0
UC093_V3	NODE_46538_length_246_cov_8.088757	lost	False	3	3	0
UC093_V3	NODE_3482_length_2191_cov_3.483917	lost	False	3	3	0
UC093_V3	NODE_37229_length_276_cov_25.442211	lost	False	3	3	0
UC093_V3	NODE_22764_length_410_cov_6.171171	lost	False	3	3	0
UC093_V3	NODE_5967_length_1262_cov_2.480169	lost	False	3	3	0
UC093_V3	NODE_42876_length_257_cov_0.822222	lost	False	3	3	-1
UC093_V3	NODE_25315_length_377_cov_0.816667	lost	False	3	3	0
UC093_V3	NODE_25351_length_376_cov_1.244147	lost	False	3	3	0
UC093_V3	NODE_23957_length_394_cov_1.268139	lost	False	3	3	0
UC093_V3	NODE_53278_length_199_cov_2.377049	lost	False	3	3	0
UC093_V3	NODE_1589_length_4824_cov_4.349484	lost	False	3	3	0
UC093_V3	NODE_13250_length_618_cov_4.992606	lost	False	3	3	0
UC093_V3	NODE_47264_length_244_cov_18.287425	lost	False	3	3	0
UC093_V3	NODE_54842_length_95_cov_19.444444	lost	False	3	3	0
UC093_V3	NODE_28007_length_348_cov_1.911439	lost	False	3	3	0
UC093_V3	NODE_53974_length_148_cov_10.760563	lost	False	3	3	0
UC093_V3	NODE_53843_length_153_cov_5.986842	lost	False	3	3	0
UC093_V3	NODE_2397_length_3181_cov_5.331186	lost	False	3	3	0
UC093_V3	NODE_52816_length_229_cov_1.401316	lost	False	3	3	-1
UC093_V3	NODE_12037_length_667_cov_12.200000	lost	False	3	3	0
UC093_V3	NODE_53244_length_203_cov_4.404762	lost	False	3	3	0
UC093_V3	NODE_16312_length_529_cov_19.349558	lost	False	3	3	0
UC093_V3	NODE_53901_length_151_cov_5.337838	lost	False	3	3	0
UC093_V3	NODE_32582_length_309_cov_0.956897	lost	False	3	3	0
UC093_V3	NODE_31934_length_314_cov_1.054852	lost	False	3	3	0
UC093_V3	NODE_53851_length_153_cov_3.052632	lost	False	3	3	0
UC093_V3	NODE_53371_length_190_cov_55.929204	lost	False	3	3	0
UC093_V3	NODE_53866_length_152_cov_8.920000	lost	False	3	3	0
UC093_V3	NODE_53186_length_210_cov_6.285714	lost	False	3	3	-1
UC093_V3	NODE_1953_length_3874_cov_90.173821	lost	False	3	3	0
UC093_V3	NODE_26147_length_367_cov_21.762069	lost	False	3	3	0
UC093_V3	NODE_30137_length_329_cov_0.880952	lost	False	3	3	0
UC093_V3	NODE_47413_length_244_cov_1.329341	lost	False	3	3	0
UC093_V3	NODE_47040_length_245_cov_1.041667	lost	False	3	3	0
UC093_V3	NODE_16661_length_521_cov_4.389640	lost	False	3	3	0
UC093_V3	NODE_51181_length_233_cov_2.602564	lost	False	3	3	0
UC093_V3	NODE_43790_length_254_cov_1.542373	lost	False	3	3	0
UC093_V3	NODE_25127_length_378_cov_17.880399	lost	False	3	3	0
UC093_V3	NODE_3025_length_2537_cov_2.614228	lost	False	3	3	0
UC093_V3	NODE_53271_length_199_cov_14.442623	lost	False	3	3	0
UC093_V3	NODE_54023_length_145_cov_37.691176	lost	False	3	3	-1
UC093_V3	NODE_53871_length_152_cov_7.040000	lost	False	3	3	0
UC093_V3	NODE_55269_length_79_cov_84.000000	lost	False	3	3	-1
UC093_V3	NODE_37194_length_277_cov_1.110000	lost	False	3	3	0
UC093_V3	NODE_3105_length_2477_cov_2.459167	lost	False	3	3	0
UC093_V3	NODE_53237_length_203_cov_20.515873	lost	False	3	3	0
UC093_V3	NODE_52552_length_230_cov_0.967320	lost	False	3	3	0
UC093_V3	NODE_17319_length_506_cov_32.799534	lost	False	3	3	0
UC093_V3	NODE_53818_length_154_cov_5.883117	lost	False	3	3	0
UC093_V3	NODE_53899_length_151_cov_6.324324	lost	False	3	3	-1
UC093_V3	NODE_44425_length_252_cov_4.085714	lost	False	3	3	0
UC093_V3	NODE_6204_length_1209_cov_4.790636	lost	False	3	3	0
UC093_V3	NODE_54275_length_128_cov_14.215686	lost	False	3	3	-1
UC093_V3	NODE_53087_length_222_cov_6.000000	lost	False	3	3	0
UC093_V3	NODE_15244_length_556_cov_4.123173	lost	False	3	3	0
UC093_V3	NODE_53699_length_161_cov_6.392857	lost	False	3	3	0
UC093_V3	NODE_5361_length_1402_cov_1.763774	lost	False	3	3	-1
UC093_V3	NODE_4389_length_1733_cov_7.733092	lost	False	3	3	0
UC093_V3	NODE_54461_length_116_cov_9.794872	lost	False	3	3	0
UC093_V3	NODE_51222_length_233_cov_1.891026	lost	False	3	3	0
UC093_V3	NODE_8197_length_934_cov_4.583431	lost	False	3	3	0
UC093_V3	NODE_987_length_7735_cov_11.933795	lost	False	3	3	0
UC093_V3	NODE_53282_length_198_cov_2.206612	lost	False	3	3	-1
UC093_V3	NODE_53777_length_155_cov_11.884615	lost	False	3	3	-1
UC093_V3	NODE_32858_length_306_cov_2.467249	lost	False	3	3	0
UC093_V3	NODE_16441_length_526_cov_3.881960	lost	False	3	3	0
UC093_V3	NODE_47640_length_243_cov_7.385542	lost	False	3	3	0
UC093_V3	NODE_10199_length_766_cov_3.995646	lost	False	3	3	0
UC093_V3	NODE_53936_length_150_cov_3.356164	lost	False	3	3	0
UC093_V3	NODE_53630_length_166_cov_5.853933	lost	False	3	3	0
UC093_V3	NODE_22542_length_413_cov_2.988095	lost	False	3	3	0
UC093_V3	NODE_25768_length_371_cov_1.860544	lost	False	3	3	0
UC093_V3	NODE_49418_length_238_cov_4.757764	lost	False	3	3	0
UC093_V3	NODE_17214_length_509_cov_1.416667	lost	False	3	3	0
UC093_V3	NODE_44118_length_253_cov_1.681818	lost	False	3	3	-1
UC093_V3	NODE_23035_length_407_cov_0.915152	lost	False	3	3	0
UC093_V3	NODE_43723_length_254_cov_2.774011	lost	False	3	3	0
UC093_V3	NODE_53168_length_211_cov_17.477612	lost	False	3	3	0
UC093_V3	NODE_34885_length_291_cov_1.098131	lost	False	3	3	0
UC093_V3	NODE_6329_length_1187_cov_4.228829	lost	False	3	3	0
UC093_V3	NODE_34121_length_296_cov_3.360731	lost	False	3	3	0
UC093_V3	NODE_18400_length_484_cov_29.771499	lost	False	3	3	0
UC093_V3	NODE_24027_length_393_cov_1.471519	lost	False	3	3	0
UC093_V3	NODE_51983_length_231_cov_1.441558	lost	False	3	3	0
UC093_V3	NODE_27478_length_353_cov_5.862319	lost	False	3	3	0
UC093_V3	NODE_53854_length_153_cov_2.644737	lost	False	3	3	0
UC093_V3	NODE_53070_length_224_cov_8.278912	lost	False	3	3	0
UC093_V3	NODE_3183_length_2404_cov_9.903309	lost	False	2	2	3
UC093_V3	NODE_32846_length_306_cov_17.008734	lost	False	3	3	0
UC093_V3	NODE_2827_length_2723_cov_5.732804	lost	False	3	3	0
UC093_V3	NODE_47140_length_245_cov_0.880952	lost	False	3	3	-1
UC093_V3	NODE_1569_length_4867_cov_48.812735	lost	False	3	3	0
UC093_V3	NODE_53917_length_150_cov_33.931507	lost	False	3	3	0
UC093_V3	NODE_34366_length_294_cov_2.152074	lost	False	3	3	0
UC093_V3	NODE_9498_length_815_cov_1.436314	lost	False	3	3	-1
UC093_V3	NODE_46820_length_246_cov_0.875740	lost	False	3	3	0
UC093_V3	NODE_36283_length_282_cov_1.448780	lost	False	3	3	-1
UC093_V3	NODE_53891_length_151_cov_9.810811	lost	False	3	3	0
UC093_V3	NODE_18941_length_474_cov_1.118388	lost	False	3	3	0
UC093_V3	NODE_53298_length_196_cov_5.285714	lost	False	3	3	0
UC093_V3	NODE_4676_length_1623_cov_6.279431	lost	False	3	3	0
UC093_V3	NODE_9586_length_807_cov_21.475342	lost	False	3	3	0
UC093_V3	NODE_13108_length_623_cov_16.906593	lost	False	3	3	0
UC093_V3	NODE_30047_length_329_cov_3.142857	lost	False	3	3	0
UC093_V3	NODE_18749_length_477_cov_2.020000	lost	False	3	3	0
UC093_V3	NODE_22901_length_408_cov_5.271903	lost	False	3	3	0
UC093_V3	NODE_20010_length_454_cov_1.100796	lost	False	3	3	0
UC093_V3	NODE_939_length_8203_cov_11.106202	lost	False	3	3	0
UC093_V3	NODE_53764_length_155_cov_51.012821	lost	False	3	3	0
UC093_V3	NODE_29760_length_332_cov_1.160784	lost	False	3	3	-1
UC093_V3	NODE_26434_length_364_cov_2.745645	lost	False	3	3	0
UC093_V3	NODE_3135_length_2449_cov_15.779933	lost	False	3	3	0
UC093_V3	NODE_53398_length_188_cov_2.225225	lost	False	3	3	0
UC093_V3	NODE_53445_length_184_cov_3.242991	lost	False	3	3	-1
UC093_V3	NODE_30545_length_325_cov_1.560484	lost	False	3	3	0
UC093_V3	NODE_17098_length_511_cov_2.046083	lost	False	3	3	-1
UC093_V3	NODE_11712_length_683_cov_1.099010	lost	False	3	3	0
UC093_V3	NODE_29813_length_331_cov_10.492126	lost	False	3	3	0
UC093_V3	NODE_14427_length_580_cov_1.518887	lost	False	3	3	0
UC093_V3	NODE_53840_length_153_cov_7.250000	lost	False	3	3	-1
UC093_V3	NODE_30491_length_326_cov_0.871486	lost	False	3	3	0
UC093_V3	NODE_53959_length_149_cov_5.083333	lost	False	3	3	0
UC093_V3	NODE_22614_length_412_cov_46.259701	lost	False	3	3	0
UC093_V3	NODE_31271_length_319_cov_2.747934	lost	False	3	3	0
UC093_V3	NODE_22595_length_413_cov_1.101190	lost	False	3	3	-1
UC093_V3	NODE_53155_length_213_cov_8.044118	lost	False	3	3	0
