contig_id	label	source_genome	source_category	pident	query_coverage	length
NODE_297_length_22965_cov_4.184158	background	-	-	-	-	22965
NODE_2980_length_2582_cov_11.186028	background	-	-	-	-	2582
NODE_2981_length_2579_cov_3.087530	background	-	-	-	-	2579
NODE_2982_length_2578_cov_11.714114	background	-	-	-	-	2578
NODE_2983_length_2578_cov_2.194322	background	-	-	-	-	2578
NODE_2984_length_2578_cov_1.630948	background	-	-	-	-	2578
NODE_2985_length_2577_cov_3.570400	background	-	-	-	-	2577
NODE_2986_length_2577_cov_1.909600	background	-	-	-	-	2577
NODE_2987_length_2577_cov_1.693200	background	-	-	-	-	2577
NODE_2988_length_2576_cov_5.290516	background	-	-	-	-	2576
NODE_2989_length_2576_cov_4.251701	background	-	-	-	-	2576
NODE_298_length_22916_cov_7.140024	background	-	-	-	-	22916
NODE_2990_length_2576_cov_3.724690	background	-	-	-	-	2576
NODE_2991_length_2576_cov_2.381753	background	-	-	-	-	2576
NODE_2992_length_2575_cov_62.078863	background	-	-	-	-	2575
NODE_2993_length_2573_cov_2.364984	background	-	-	-	-	2573
NODE_2994_length_2573_cov_1.489183	viral	NC_001798.2	herpesvirus	99.8	100.0	2573
NODE_2995_length_2572_cov_2.966733	background	-	-	-	-	2572
NODE_2996_length_2571_cov_4.937851	background	-	-	-	-	2571
NODE_2997_length_2571_cov_2.777065	background	-	-	-	-	2571
NODE_2998_length_2569_cov_2.283307	background	-	-	-	-	2569
NODE_2999_length_2568_cov_10.705741	background	-	-	-	-	2568
NODE_299_length_22879_cov_22.507455	background	-	-	-	-	22879
NODE_29_length_126874_cov_11.101020	background	-	-	-	-	126874
NODE_2_length_278078_cov_865.147169	background	-	-	-	-	278078
NODE_3000_length_2567_cov_2.676305	background	-	-	-	-	2567
NODE_3001_length_2566_cov_69.264363	background	-	-	-	-	2566
NODE_3002_length_2566_cov_11.225793	bacterial	NZ_CP011280.1	negative_control	99.0	99.5	2566
NODE_3003_length_2565_cov_7.619775	background	-	-	-	-	2565
NODE_3004_length_2563_cov_9.716814	background	-	-	-	-	2563
NODE_3005_length_2561_cov_2.341787	background	-	-	-	-	2561
NODE_3006_length_2560_cov_3.922271	background	-	-	-	-	2560
NODE_3007_length_2560_cov_2.811921	background	-	-	-	-	2560
NODE_3008_length_2559_cov_7.195004	background	-	-	-	-	2559
NODE_3009_length_2558_cov_3.594115	background	-	-	-	-	2558
NODE_300_length_22831_cov_13.245891	bacterial	NZ_CP011280.1	negative_control	98.9	93.3	22831
NODE_3010_length_2557_cov_2.253226	background	-	-	-	-	2557
NODE_3011_length_2556_cov_51.311819	background	-	-	-	-	2556
NODE_3012_length_2553_cov_72.191034	background	-	-	-	-	2553
NODE_3013_length_2551_cov_4.540825	background	-	-	-	-	2551
NODE_3014_length_2550_cov_4.289123	background	-	-	-	-	2550
NODE_3015_length_2550_cov_2.576223	background	-	-	-	-	2550
NODE_3016_length_2549_cov_14.693770	background	-	-	-	-	2549
NODE_3017_length_2548_cov_177.615945	bacterial	NZ_CP065631.1	negative_control	97.5	98.3	2548
NODE_3018_length_2547_cov_52.223887	background	-	-	-	-	2547
NODE_3019_length_2546_cov_6.322803	background	-	-	-	-	2546
NODE_301_length_22758_cov_76.199859	background	-	-	-	-	22758
NODE_3020_length_2545_cov_5.238655	background	-	-	-	-	2545
NODE_3021_length_2545_cov_1.907212	background	-	-	-	-	2545
NODE_3022_length_2543_cov_2.845904	background	-	-	-	-	2543
NODE_3023_length_2543_cov_2.420519	background	-	-	-	-	2543
NODE_3024_length_2542_cov_113.550507	background	-	-	-	-	2542
NODE_3025_length_2542_cov_2.700609	background	-	-	-	-	2542
NODE_3026_length_2538_cov_5.583503	background	-	-	-	-	2538
NODE_3027_length_2538_cov_2.235270	background	-	-	-	-	2538
NODE_3028_length_2537_cov_2.614228	background	-	-	-	-	2537
NODE_3029_length_2537_cov_1.943496	background	-	-	-	-	2537
NODE_302_length_22744_cov_73.223144	background	-	-	-	-	22744
NODE_3030_length_2536_cov_8.386743	background	-	-	-	-	2536
NODE_3031_length_2536_cov_2.426596	viral	NC_001798.2	herpesvirus	100.0	100.0	2536
NODE_3032_length_2535_cov_2.466640	background	-	-	-	-	2535
NODE_3033_length_2534_cov_42.693529	bacterial	NZ_AP012332.1	negative_control	96.8	99.9	2534
NODE_3034_length_2533_cov_2.660016	background	-	-	-	-	2533
NODE_3035_length_2532_cov_121.763747	bacterial	NZ_CP065631.1	negative_control	98.5	100.0	2532
NODE_3036_length_2532_cov_2.430957	background	-	-	-	-	2532
NODE_3037_length_2531_cov_10.447433	background	-	-	-	-	2531
NODE_3038_length_2531_cov_2.498778	background	-	-	-	-	2531
NODE_3039_length_2531_cov_1.882641	background	-	-	-	-	2531
NODE_303_length_22727_cov_9.924238	background	-	-	-	-	22727
NODE_3040_length_2530_cov_3.071749	background	-	-	-	-	2530
NODE_3041_length_2530_cov_2.885854	background	-	-	-	-	2530
NODE_3042_length_2530_cov_2.364044	background	-	-	-	-	2530
NODE_3043_length_2529_cov_11.683931	background	-	-	-	-	2529
NODE_3044_length_2528_cov_13.272134	background	-	-	-	-	2528
NODE_3045_length_2528_cov_1.767442	background	-	-	-	-	2528
NODE_3046_length_2528_cov_1.470828	viral	NC_001798.2	herpesvirus	99.9	100.0	2528
NODE_3047_length_2526_cov_9.085749	background	-	-	-	-	2526
NODE_3048_length_2526_cov_2.352797	background	-	-	-	-	2526
NODE_3049_length_2525_cov_48.123775	background	-	-	-	-	2525
NODE_304_length_22675_cov_111.967032	background	-	-	-	-	22675
NODE_3050_length_2524_cov_156.701267	bacterial	NZ_CP065631.1	negative_control	98.0	99.8	2524
NODE_3051_length_2524_cov_2.928484	background	-	-	-	-	2524
NODE_3052_length_2523_cov_1.925184	background	-	-	-	-	2523
NODE_3053_length_2523_cov_1.908013	background	-	-	-	-	2523
NODE_3054_length_2520_cov_2.888661	background	-	-	-	-	2520
NODE_3055_length_2520_cov_2.704462	background	-	-	-	-	2520
NODE_3056_length_2518_cov_3.897993	background	-	-	-	-	2518
NODE_3057_length_2518_cov_3.099140	background	-	-	-	-	2518
NODE_3058_length_2518_cov_2.475215	background	-	-	-	-	2518
NODE_3059_length_2517_cov_106.957377	background	-	-	-	-	2517
NODE_305_length_22668_cov_10.359302	bacterial	NZ_CP011280.1	negative_control	98.7	97.7	22668
NODE_3060_length_2517_cov_2.972541	background	-	-	-	-	2517
NODE_3061_length_2515_cov_94.022970	background	-	-	-	-	2515
NODE_3062_length_2515_cov_7.945447	background	-	-	-	-	2515
NODE_3063_length_2514_cov_32.088223	background	-	-	-	-	2514
NODE_3064_length_2514_cov_2.459581	background	-	-	-	-	2514
NODE_3065_length_2513_cov_5.185140	background	-	-	-	-	2513
NODE_3066_length_2513_cov_2.633415	background	-	-	-	-	2513
NODE_3067_length_2511_cov_42.854560	background	-	-	-	-	2511
NODE_3068_length_2511_cov_3.707477	background	-	-	-	-	2511
NODE_3069_length_2511_cov_2.188989	background	-	-	-	-	2511
NODE_306_length_22600_cov_47.207965	background	-	-	-	-	22600
NODE_3070_length_2510_cov_3.327168	background	-	-	-	-	2510
NODE_3071_length_2509_cov_88.447368	background	-	-	-	-	2509
NODE_3072_length_2509_cov_5.053865	background	-	-	-	-	2509
NODE_3073_length_2507_cov_92.965021	background	-	-	-	-	2507
NODE_3074_length_2507_cov_5.059671	background	-	-	-	-	2507
NODE_3075_length_2504_cov_13.544705	background	-	-	-	-	2504
NODE_3076_length_2502_cov_2.115052	background	-	-	-	-	2502
NODE_3077_length_2500_cov_2.284771	background	-	-	-	-	2500
NODE_3078_length_2499_cov_2.167630	background	-	-	-	-	2499
NODE_3079_length_2497_cov_60.522314	background	-	-	-	-	2497
NODE_307_length_22568_cov_11.406918	bacterial	NZ_CP011280.1	negative_control	99.0	100.0	22568
NODE_3080_length_2497_cov_4.533058	background	-	-	-	-	2497
NODE_3081_length_2496_cov_28.792063	background	-	-	-	-	2496
NODE_3082_length_2496_cov_3.142208	background	-	-	-	-	2496
NODE_3083_length_2494_cov_2.507240	background	-	-	-	-	2494
NODE_3084_length_2492_cov_135.496066	background	-	-	-	-	2492
NODE_3085_length_2492_cov_12.690269	background	-	-	-	-	2492
NODE_3086_length_2492_cov_1.378882	background	-	-	-	-	2492
NODE_3087_length_2491_cov_5.661558	background	-	-	-	-	2491
NODE_3088_length_2491_cov_5.006628	background	-	-	-	-	2491
NODE_3089_length_2491_cov_2.504971	background	-	-	-	-	2491
NODE_308_length_22559_cov_14.322525	background	-	-	-	-	22559
NODE_3090_length_2489_cov_999.554312	background	-	-	-	-	2489
NODE_3091_length_2489_cov_178.522388	bacterial	NZ_CP065631.1	negative_control	97.8	100.0	2489
NODE_3092_length_2489_cov_2.432836	background	-	-	-	-	2489
NODE_3093_length_2488_cov_60.451265	background	-	-	-	-	2488
NODE_3094_length_2488_cov_39.754044	background	-	-	-	-	2488
NODE_3095_length_2485_cov_2.311047	background	-	-	-	-	2485
NODE_3096_length_2485_cov_1.853405	background	-	-	-	-	2485
NODE_3097_length_2484_cov_3.929788	background	-	-	-	-	2484
NODE_3098_length_2484_cov_2.423764	background	-	-	-	-	2484
NODE_3099_length_2484_cov_1.654342	background	-	-	-	-	2484
NODE_309_length_22540_cov_64.919913	background	-	-	-	-	22540
NODE_30_length_123218_cov_21.252166	background	-	-	-	-	123218
NODE_3100_length_2483_cov_66.899834	background	-	-	-	-	2483
NODE_3101_length_2483_cov_2.073150	background	-	-	-	-	2483
NODE_3102_length_2482_cov_80.289397	background	-	-	-	-	2482
NODE_3103_length_2482_cov_3.472349	background	-	-	-	-	2482
NODE_3104_length_2481_cov_3.551165	background	-	-	-	-	2481
NODE_3105_length_2480_cov_2.387016	background	-	-	-	-	2480
NODE_3106_length_2479_cov_3.372190	background	-	-	-	-	2479
NODE_3107_length_2478_cov_5.455643	background	-	-	-	-	2478
NODE_3108_length_2478_cov_1.265723	background	-	-	-	-	2478
NODE_3109_length_2477_cov_2.459167	background	-	-	-	-	2477
NODE_310_length_22429_cov_23.072700	background	-	-	-	-	22429
NODE_3110_length_2476_cov_131.862860	background	-	-	-	-	2476
NODE_3111_length_2475_cov_2.376147	background	-	-	-	-	2475
NODE_3112_length_2472_cov_48.700209	background	-	-	-	-	2472
NODE_3113_length_2471_cov_6.185046	background	-	-	-	-	2471
NODE_3114_length_2470_cov_1.682825	background	-	-	-	-	2470
NODE_3115_length_2468_cov_2.449184	background	-	-	-	-	2468
NODE_3116_length_2467_cov_33.556485	bacterial	NZ_AP012332.1	negative_control	96.1	100.0	2467
NODE_3117_length_2467_cov_8.048536	background	-	-	-	-	2467
NODE_3118_length_2467_cov_5.032218	background	-	-	-	-	2467
NODE_3119_length_2467_cov_2.911297	background	-	-	-	-	2467
NODE_311_length_22415_cov_66.853747	background	-	-	-	-	22415
NODE_3120_length_2467_cov_2.407950	background	-	-	-	-	2467
NODE_3121_length_2464_cov_2.889820	background	-	-	-	-	2464
NODE_3122_length_2463_cov_3.148365	background	-	-	-	-	2463
NODE_3123_length_2463_cov_2.143755	background	-	-	-	-	2463
NODE_3124_length_2462_cov_1.711530	background	-	-	-	-	2462
NODE_3125_length_2461_cov_109.819211	background	-	-	-	-	2461
NODE_3126_length_2460_cov_8.809484	background	-	-	-	-	2460
NODE_3127_length_2458_cov_13.234775	background	-	-	-	-	2458
NODE_3128_length_2457_cov_4.791176	background	-	-	-	-	2457
NODE_3129_length_2457_cov_2.414286	background	-	-	-	-	2457
NODE_312_length_22400_cov_7.699682	background	-	-	-	-	22400
NODE_3130_length_2457_cov_2.083193	background	-	-	-	-	2457
NODE_3131_length_2454_cov_5.744215	background	-	-	-	-	2454
NODE_3132_length_2454_cov_2.104754	background	-	-	-	-	2454
NODE_3133_length_2453_cov_80.510522	background	-	-	-	-	2453
NODE_3134_length_2452_cov_135.168842	background	-	-	-	-	2452
NODE_3135_length_2452_cov_77.201684	background	-	-	-	-	2452
NODE_3136_length_2450_cov_5.251159	background	-	-	-	-	2450
NODE_3137_length_2450_cov_3.768226	background	-	-	-	-	2450
NODE_3138_length_2449_cov_15.779933	background	-	-	-	-	2449
NODE_3139_length_2448_cov_8.362716	background	-	-	-	-	2448
NODE_313_length_22396_cov_5.401855	background	-	-	-	-	22396
NODE_3140_length_2447_cov_52.468776	background	-	-	-	-	2447
NODE_3141_length_2447_cov_34.307595	background	-	-	-	-	2447
NODE_3142_length_2446_cov_6.166737	background	-	-	-	-	2446
NODE_3143_length_2445_cov_56.146115	background	-	-	-	-	2445
NODE_3144_length_2443_cov_6.631868	background	-	-	-	-	2443
NODE_3145_length_2441_cov_5.654399	background	-	-	-	-	2441
NODE_3146_length_2441_cov_2.935279	background	-	-	-	-	2441
NODE_3147_length_2441_cov_2.882826	background	-	-	-	-	2441
NODE_3148_length_2439_cov_5.610923	background	-	-	-	-	2439
NODE_3149_length_2439_cov_3.071550	background	-	-	-	-	2439
NODE_314_length_22383_cov_8.102977	background	-	-	-	-	22383
NODE_3150_length_2434_cov_2.158676	background	-	-	-	-	2434
NODE_3151_length_2433_cov_2.167657	background	-	-	-	-	2433
NODE_3152_length_2433_cov_1.835314	background	-	-	-	-	2433
NODE_3153_length_2432_cov_1.994480	background	-	-	-	-	2432
NODE_3154_length_2431_cov_2.378080	background	-	-	-	-	2431
NODE_3155_length_2429_cov_2.098214	background	-	-	-	-	2429
NODE_3156_length_2427_cov_2.633617	background	-	-	-	-	2427
NODE_3157_length_2426_cov_4.222648	background	-	-	-	-	2426
NODE_3158_length_2425_cov_60.893952	background	-	-	-	-	2425
NODE_3159_length_2424_cov_1042.162335	background	-	-	-	-	2424
NODE_315_length_22378_cov_52.248105	background	-	-	-	-	22378
NODE_3160_length_2424_cov_28.876864	background	-	-	-	-	2424
NODE_3161_length_2424_cov_4.526204	background	-	-	-	-	2424
NODE_3162_length_2424_cov_2.077120	background	-	-	-	-	2424
NODE_3163_length_2422_cov_2.120256	background	-	-	-	-	2422
NODE_3164_length_2421_cov_2.621587	background	-	-	-	-	2421
NODE_3165_length_2420_cov_7.064020	background	-	-	-	-	2420
NODE_3166_length_2418_cov_2.932935	background	-	-	-	-	2418
NODE_3167_length_2418_cov_2.240923	background	-	-	-	-	2418
NODE_3168_length_2417_cov_2.576068	background	-	-	-	-	2417
NODE_3169_length_2417_cov_2.350000	background	-	-	-	-	2417
NODE_316_length_22350_cov_4.090334	background	-	-	-	-	22350
NODE_3170_length_2415_cov_8.666382	background	-	-	-	-	2415
NODE_3171_length_2415_cov_2.497006	background	-	-	-	-	2415
NODE_3172_length_2413_cov_2.149401	background	-	-	-	-	2413
NODE_3173_length_2412_cov_62.398287	background	-	-	-	-	2412
NODE_3174_length_2412_cov_14.181156	background	-	-	-	-	2412
NODE_3175_length_2411_cov_2.656812	background	-	-	-	-	2411
NODE_3176_length_2411_cov_2.449015	background	-	-	-	-	2411
NODE_3177_length_2411_cov_1.784919	background	-	-	-	-	2411
NODE_3178_length_2410_cov_180.129876	bacterial	NZ_CP065631.1	negative_control	99.1	100.0	2410
NODE_3179_length_2410_cov_2.669953	background	-	-	-	-	2410
NODE_317_length_22337_cov_3.053279	background	-	-	-	-	22337
NODE_3180_length_2409_cov_2.597770	background	-	-	-	-	2409
NODE_3181_length_2407_cov_2.770815	background	-	-	-	-	2407
NODE_3182_length_2407_cov_2.619742	background	-	-	-	-	2407
NODE_3183_length_2406_cov_2.929584	background	-	-	-	-	2406
NODE_3184_length_2406_cov_1.763418	background	-	-	-	-	2406
NODE_3185_length_2405_cov_3.069158	background	-	-	-	-	2405
NODE_3186_length_2404_cov_9.903309	background	-	-	-	-	2404
NODE_3187_length_2404_cov_3.161581	background	-	-	-	-	2404
NODE_3188_length_2404_cov_2.787280	background	-	-	-	-	2404
NODE_3189_length_2404_cov_2.720670	background	-	-	-	-	2404
NODE_318_length_22306_cov_25.122138	background	-	-	-	-	22306
NODE_3190_length_2404_cov_2.570262	background	-	-	-	-	2404
NODE_3191_length_2403_cov_46.862500	background	-	-	-	-	2403
NODE_3192_length_2402_cov_4.053333	background	-	-	-	-	2402
NODE_3193_length_2402_cov_3.599140	background	-	-	-	-	2402
NODE_3194_length_2402_cov_2.567312	background	-	-	-	-	2402
NODE_3195_length_2402_cov_2.223226	background	-	-	-	-	2402
NODE_3196_length_2400_cov_47.707706	background	-	-	-	-	2400
NODE_3197_length_2399_cov_4.214470	background	-	-	-	-	2399
NODE_3198_length_2399_cov_2.021964	background	-	-	-	-	2399
NODE_3199_length_2398_cov_2.445498	background	-	-	-	-	2398
NODE_319_length_22297_cov_3.968902	background	-	-	-	-	22297
NODE_31_length_121619_cov_55.519401	background	-	-	-	-	121619
NODE_3200_length_2397_cov_2.640948	background	-	-	-	-	2397
NODE_3201_length_2397_cov_2.609052	background	-	-	-	-	2397
NODE_3202_length_2396_cov_77.564036	background	-	-	-	-	2396
NODE_3203_length_2396_cov_4.155239	background	-	-	-	-	2396
NODE_3204_length_2396_cov_2.122035	background	-	-	-	-	2396
NODE_3205_length_2395_cov_11.176877	background	-	-	-	-	2395
NODE_3206_length_2395_cov_6.377481	background	-	-	-	-	2395
NODE_3207_length_2393_cov_3.119171	background	-	-	-	-	2393
NODE_3208_length_2391_cov_67.025497	background	-	-	-	-	2391
NODE_3209_length_2391_cov_3.139585	background	-	-	-	-	2391
NODE_320_length_22284_cov_8.959787	background	-	-	-	-	22284
NODE_3210_length_2390_cov_41.672719	background	-	-	-	-	2390
NODE_3211_length_2390_cov_2.760917	background	-	-	-	-	2390
NODE_3212_length_2389_cov_10.849048	background	-	-	-	-	2389
NODE_3213_length_2389_cov_2.185121	background	-	-	-	-	2389
NODE_3214_length_2387_cov_2.583550	background	-	-	-	-	2387
NODE_3215_length_2386_cov_2.979645	background	-	-	-	-	2386
NODE_3216_length_2386_cov_2.779558	background	-	-	-	-	2386
NODE_3217_length_2386_cov_1.622780	viral	NC_007924.1	lactobacillus_phage	100.0	100.0	2386
NODE_3218_length_2385_cov_11.804159	background	-	-	-	-	2385
NODE_3219_length_2385_cov_9.006932	background	-	-	-	-	2385
NODE_321_length_22241_cov_75.424021	background	-	-	-	-	22241
NODE_3220_length_2385_cov_2.601820	background	-	-	-	-	2385
NODE_3221_length_2384_cov_222.679671	background	-	-	-	-	2384
NODE_3222_length_2382_cov_2.603471	background	-	-	-	-	2382
NODE_3223_length_2382_cov_2.514100	background	-	-	-	-	2382
NODE_3224_length_2381_cov_195.217882	bacterial	NZ_CP065631.1	negative_control	97.6	100.0	2381
NODE_3225_length_2381_cov_5.090712	background	-	-	-	-	2381
NODE_3226_length_2380_cov_3.895788	background	-	-	-	-	2380
NODE_3227_length_2380_cov_2.228398	background	-	-	-	-	2380
NODE_3228_length_2379_cov_4.905734	background	-	-	-	-	2379
NODE_3229_length_2378_cov_12.026076	background	-	-	-	-	2378
NODE_322_length_22220_cov_39.598157	bacterial	NZ_AP012332.1	negative_control	98.1	86.3	22220
NODE_3230_length_2376_cov_2.829056	background	-	-	-	-	2376
NODE_3231_length_2376_cov_2.605046	background	-	-	-	-	2376
NODE_3232_length_2375_cov_175.929069	bacterial	NZ_CP065631.1	negative_control	97.9	100.0	2375
NODE_3233_length_2375_cov_5.490426	background	-	-	-	-	2375
NODE_3234_length_2374_cov_177.390509	background	-	-	-	-	2374
NODE_3235_length_2374_cov_2.758816	background	-	-	-	-	2374
NODE_3236_length_2374_cov_2.756204	background	-	-	-	-	2374
NODE_3237_length_2372_cov_2.700654	background	-	-	-	-	2372
NODE_3238_length_2371_cov_767.849608	background	-	-	-	-	2371
NODE_3239_length_2371_cov_8.476024	background	-	-	-	-	2371
NODE_323_length_22102_cov_35.119001	bacterial	NZ_AP012332.1	negative_control	98.3	98.0	22102
NODE_3240_length_2369_cov_4.380017	background	-	-	-	-	2369
NODE_3241_length_2369_cov_2.113874	background	-	-	-	-	2369
NODE_3242_length_2369_cov_1.910995	background	-	-	-	-	2369
NODE_3243_length_2367_cov_4.528821	background	-	-	-	-	2367
NODE_3244_length_2366_cov_3.926169	background	-	-	-	-	2366
NODE_3245_length_2365_cov_5.281469	background	-	-	-	-	2365
NODE_3246_length_2365_cov_2.128497	background	-	-	-	-	2365
NODE_3247_length_2364_cov_3.582860	background	-	-	-	-	2364
NODE_3248_length_2363_cov_59.939633	background	-	-	-	-	2363
NODE_3249_length_2362_cov_90.921225	background	-	-	-	-	2362
NODE_324_length_22045_cov_6.273625	background	-	-	-	-	22045
NODE_3250_length_2361_cov_69.915937	bacterial	NZ_AP012332.1	negative_control	95.9	99.5	2361
NODE_3251_length_2359_cov_53.051271	background	-	-	-	-	2359
NODE_3252_length_2359_cov_1.328221	background	-	-	-	-	2359
NODE_3253_length_2357_cov_8.766228	background	-	-	-	-	2357
NODE_3254_length_2357_cov_2.774561	background	-	-	-	-	2357
NODE_3255_length_2356_cov_2.523914	background	-	-	-	-	2356
NODE_3256_length_2355_cov_2.128183	background	-	-	-	-	2355
NODE_3257_length_2354_cov_2.522178	background	-	-	-	-	2354
NODE_3258_length_2352_cov_2.876484	background	-	-	-	-	2352
NODE_3259_length_2349_cov_2.702465	background	-	-	-	-	2349
NODE_325_length_21989_cov_143.381937	background	-	-	-	-	21989
NODE_3260_length_2347_cov_2.569604	background	-	-	-	-	2347
NODE_3261_length_2346_cov_2.234465	background	-	-	-	-	2346
NODE_3262_length_2345_cov_118.524250	background	-	-	-	-	2345
NODE_3263_length_2345_cov_100.856261	background	-	-	-	-	2345
NODE_3264_length_2345_cov_77.190035	bacterial	NZ_CP065631.1	negative_control	96.4	95.8	2345
NODE_3265_length_2345_cov_15.940476	background	-	-	-	-	2345
NODE_3266_length_2345_cov_1.972222	background	-	-	-	-	2345
NODE_3267_length_2343_cov_4.444395	background	-	-	-	-	2343
NODE_3268_length_2342_cov_107.043267	background	-	-	-	-	2342
NODE_3269_length_2341_cov_42.696996	background	-	-	-	-	2341
NODE_326_length_21986_cov_3.617372	background	-	-	-	-	21986
NODE_3270_length_2340_cov_5.807335	background	-	-	-	-	2340
NODE_3271_length_2340_cov_2.658418	background	-	-	-	-	2340
NODE_3272_length_2339_cov_13.699823	background	-	-	-	-	2339
NODE_3273_length_2339_cov_6.476127	background	-	-	-	-	2339
NODE_3274_length_2338_cov_4.250774	background	-	-	-	-	2338
NODE_3275_length_2337_cov_3.517257	background	-	-	-	-	2337
NODE_3276_length_2336_cov_62.802568	background	-	-	-	-	2336
NODE_3277_length_2336_cov_62.047366	background	-	-	-	-	2336
NODE_3278_length_2335_cov_35.037644	bacterial	NZ_AP012332.1	negative_control	98.9	99.4	2335
NODE_3279_length_2333_cov_4.959663	background	-	-	-	-	2333
NODE_327_length_21872_cov_161.379858	background	-	-	-	-	21872
NODE_3280_length_2333_cov_3.262411	background	-	-	-	-	2333
NODE_3281_length_2332_cov_25.454989	background	-	-	-	-	2332
NODE_3282_length_2331_cov_170.845608	background	-	-	-	-	2331
NODE_3283_length_2330_cov_42.541944	background	-	-	-	-	2330
NODE_3284_length_2330_cov_7.440302	background	-	-	-	-	2330
NODE_3285_length_2330_cov_4.110963	background	-	-	-	-	2330
NODE_3286_length_2329_cov_2.531972	background	-	-	-	-	2329
NODE_3287_length_2328_cov_8.337183	background	-	-	-	-	2328
NODE_3288_length_2328_cov_4.721013	background	-	-	-	-	2328
NODE_3289_length_2328_cov_3.669480	background	-	-	-	-	2328
NODE_328_length_21785_cov_5.244242	background	-	-	-	-	21785
NODE_3290_length_2328_cov_2.397157	background	-	-	-	-	2328
NODE_3291_length_2327_cov_162.394222	background	-	-	-	-	2327
NODE_3292_length_2326_cov_2.060916	background	-	-	-	-	2326
NODE_3293_length_2325_cov_2.216637	background	-	-	-	-	2325
NODE_3294_length_2325_cov_1.930160	background	-	-	-	-	2325
NODE_3295_length_2324_cov_2.299510	background	-	-	-	-	2324
NODE_3296_length_2322_cov_1.885523	background	-	-	-	-	2322
NODE_3297_length_2321_cov_4.075758	background	-	-	-	-	2321
NODE_3298_length_2321_cov_2.265597	background	-	-	-	-	2321
NODE_3299_length_2320_cov_44.502898	background	-	-	-	-	2320
NODE_329_length_21680_cov_122.728834	background	-	-	-	-	21680
NODE_32_length_118555_cov_142.947433	background	-	-	-	-	118555
NODE_3300_length_2320_cov_1.954525	background	-	-	-	-	2320
NODE_3301_length_2319_cov_5.664139	background	-	-	-	-	2319
NODE_3302_length_2319_cov_3.797948	background	-	-	-	-	2319
NODE_3303_length_2319_cov_2.796164	background	-	-	-	-	2319
NODE_3304_length_2318_cov_3.123159	background	-	-	-	-	2318
NODE_3305_length_2318_cov_2.388220	background	-	-	-	-	2318
NODE_3306_length_2317_cov_2.129018	background	-	-	-	-	2317
NODE_3307_length_2316_cov_161.567218	background	-	-	-	-	2316
NODE_3308_length_2316_cov_2.848146	background	-	-	-	-	2316
NODE_3309_length_2315_cov_7.973637	background	-	-	-	-	2315
NODE_330_length_21666_cov_6.593960	background	-	-	-	-	21666
NODE_3310_length_2315_cov_2.592493	background	-	-	-	-	2315
NODE_3311_length_2314_cov_9.442557	background	-	-	-	-	2314
NODE_3312_length_2314_cov_1.620474	background	-	-	-	-	2314
NODE_3313_length_2313_cov_3.685152	background	-	-	-	-	2313
NODE_3314_length_2312_cov_2.319463	background	-	-	-	-	2312
NODE_3315_length_2312_cov_2.179866	background	-	-	-	-	2312
NODE_3316_length_2309_cov_2.975358	background	-	-	-	-	2309
NODE_3317_length_2309_cov_2.226703	background	-	-	-	-	2309
NODE_3318_length_2308_cov_6.678619	background	-	-	-	-	2308
NODE_3319_length_2307_cov_4.908072	background	-	-	-	-	2307
NODE_331_length_21634_cov_9.944241	background	-	-	-	-	21634
NODE_3320_length_2307_cov_3.127803	background	-	-	-	-	2307
NODE_3321_length_2306_cov_2.165096	background	-	-	-	-	2306
NODE_3322_length_2305_cov_9.869390	background	-	-	-	-	2305
NODE_3323_length_2305_cov_2.382406	background	-	-	-	-	2305
NODE_3324_length_2304_cov_1.811855	background	-	-	-	-	2304
NODE_3325_length_2304_cov_1.656040	background	-	-	-	-	2304
NODE_3326_length_2302_cov_2.696629	background	-	-	-	-	2302
NODE_3327_length_2301_cov_3.589928	background	-	-	-	-	2301
NODE_3328_length_2300_cov_2.292398	background	-	-	-	-	2300
NODE_3329_length_2299_cov_12.904590	background	-	-	-	-	2299
NODE_332_length_21469_cov_3.820307	background	-	-	-	-	21469
NODE_3330_length_2298_cov_2.264295	background	-	-	-	-	2298
NODE_3331_length_2296_cov_6.481298	background	-	-	-	-	2296
NODE_3332_length_2296_cov_2.750338	background	-	-	-	-	2296
NODE_3333_length_2293_cov_63.553249	background	-	-	-	-	2293
NODE_3334_length_2292_cov_1.445147	background	-	-	-	-	2292
NODE_3335_length_2291_cov_2.877145	background	-	-	-	-	2291
NODE_3336_length_2291_cov_2.365402	background	-	-	-	-	2291
NODE_3337_length_2291_cov_1.894309	background	-	-	-	-	2291
NODE_3338_length_2290_cov_95.491640	background	-	-	-	-	2290
NODE_3339_length_2290_cov_3.303208	background	-	-	-	-	2290
NODE_333_length_21450_cov_11.853787	background	-	-	-	-	21450
NODE_3340_length_2290_cov_2.253502	background	-	-	-	-	2290
NODE_3341_length_2289_cov_177.360307	background	-	-	-	-	2289
NODE_3342_length_2289_cov_120.082731	background	-	-	-	-	2289
NODE_3343_length_2288_cov_1.891452	background	-	-	-	-	2288
NODE_3344_length_2287_cov_2.279186	background	-	-	-	-	2287
NODE_3345_length_2287_cov_2.103167	background	-	-	-	-	2287
NODE_3346_length_2286_cov_2.449072	background	-	-	-	-	2286
NODE_3347_length_2285_cov_2.741395	background	-	-	-	-	2285
NODE_3348_length_2284_cov_1.908926	background	-	-	-	-	2284
NODE_3349_length_2283_cov_5.205349	background	-	-	-	-	2283
